"","ID","N","distribution","mean","sd","df"
"2414",2414,20,"Exponential",1.4142135623731,1.4142135623731,NA
"2415",2415,20,"Log-Normal",2.71828182845905,1.4142135623731,NA
"2416",2416,20,"Chi-Squared",4,2.82842712474619,4
"2417",2417,20,"Normal",0,1.29099444873581,NA
"2418",2418,20,"Normal",0,1.29099444873581,NA
"2419",2419,20,"Normal",0,1.29099444873581,NA
"2420",2420,20,"Normal",0,1.29099444873581,NA
"2421",2421,20,"T",0,1.29099444873581,5
"2422",2422,20,"Exponential",1.29099444873581,1.29099444873581,NA
"2423",2423,20,"Log-Normal",2.30097589089283,1.29099444873581,NA
"2424",2424,20,"Chi-Squared",5,3.16227766016838,5
"2425",2425,20,"Normal",0,1.22474487139159,NA
"2426",2426,20,"Normal",0,1.22474487139159,NA
"2427",2427,20,"Normal",0,1.22474487139159,NA
"2428",2428,20,"Normal",0,1.22474487139159,NA
"2429",2429,20,"T",0,1.22474487139159,6
"2430",2430,20,"Exponential",1.22474487139159,1.22474487139159,NA
"2431",2431,20,"Log-Normal",2.11700001661267,1.22474487139159,NA
"2432",2432,20,"Chi-Squared",6,3.46410161513775,6
"2433",2433,20,"Normal",0,1.18321595661992,NA
"2434",2434,20,"Normal",0,1.18321595661992,NA
"2435",2435,20,"Normal",0,1.18321595661992,NA
"2436",2436,20,"Normal",0,1.18321595661992,NA
"2437",2437,20,"T",0,1.18321595661992,7
"2438",2438,20,"Exponential",1.18321595661992,1.18321595661992,NA
"2439",2439,20,"Log-Normal",2.01375270747048,1.18321595661992,NA
"2440",2440,20,"Chi-Squared",7,3.74165738677394,7
"2441",2441,30,"Normal",0,1.73205080756888,NA
"2442",2442,30,"Normal",0,1.73205080756888,NA
"2443",2443,30,"Normal",0,1.73205080756888,NA
"2444",2444,30,"Normal",0,1.73205080756888,NA
"2445",2445,30,"T",0,1.73205080756888,3
"2446",2446,30,"Exponential",1.73205080756888,1.73205080756888,NA
"2447",2447,30,"Log-Normal",4.48168907033806,1.73205080756888,NA
"2448",2448,30,"Chi-Squared",3,2.44948974278318,3
"2449",2449,30,"Normal",0,1.4142135623731,NA
"2450",2450,30,"Normal",0,1.4142135623731,NA
"2451",2451,30,"Normal",0,1.4142135623731,NA
"2452",2452,30,"Normal",0,1.4142135623731,NA
"2453",2453,30,"T",0,1.4142135623731,4
"2454",2454,30,"Exponential",1.4142135623731,1.4142135623731,NA
"2455",2455,30,"Log-Normal",2.71828182845905,1.4142135623731,NA
"2456",2456,30,"Chi-Squared",4,2.82842712474619,4
"2457",2457,30,"Normal",0,1.29099444873581,NA
"2458",2458,30,"Normal",0,1.29099444873581,NA
"2459",2459,30,"Normal",0,1.29099444873581,NA
"2460",2460,30,"Normal",0,1.29099444873581,NA
"2461",2461,30,"T",0,1.29099444873581,5
"2462",2462,30,"Exponential",1.29099444873581,1.29099444873581,NA
"2463",2463,30,"Log-Normal",2.30097589089283,1.29099444873581,NA
"2464",2464,30,"Chi-Squared",5,3.16227766016838,5
"2465",2465,30,"Normal",0,1.22474487139159,NA
"2466",2466,30,"Normal",0,1.22474487139159,NA
"2467",2467,30,"Normal",0,1.22474487139159,NA
"2468",2468,30,"Normal",0,1.22474487139159,NA
"2469",2469,30,"T",0,1.22474487139159,6
"2470",2470,30,"Exponential",1.22474487139159,1.22474487139159,NA
"2471",2471,30,"Log-Normal",2.11700001661267,1.22474487139159,NA
"2472",2472,30,"Chi-Squared",6,3.46410161513775,6
"2473",2473,30,"Normal",0,1.18321595661992,NA
"2474",2474,30,"Normal",0,1.18321595661992,NA
"2475",2475,30,"Normal",0,1.18321595661992,NA
"2476",2476,30,"Normal",0,1.18321595661992,NA
"2477",2477,30,"T",0,1.18321595661992,7
"2478",2478,30,"Exponential",1.18321595661992,1.18321595661992,NA
"2479",2479,30,"Log-Normal",2.01375270747048,1.18321595661992,NA
"2480",2480,30,"Chi-Squared",7,3.74165738677394,7
"2481",2481,40,"Normal",0,1.73205080756888,NA
"2482",2482,40,"Normal",0,1.73205080756888,NA
"2483",2483,40,"Normal",0,1.73205080756888,NA
"2484",2484,40,"Normal",0,1.73205080756888,NA
"2485",2485,40,"T",0,1.73205080756888,3
"2486",2486,40,"Exponential",1.73205080756888,1.73205080756888,NA
"2487",2487,40,"Log-Normal",4.48168907033806,1.73205080756888,NA
"2488",2488,40,"Chi-Squared",3,2.44948974278318,3
"2489",2489,40,"Normal",0,1.4142135623731,NA
"2490",2490,40,"Normal",0,1.4142135623731,NA
"2491",2491,40,"Normal",0,1.4142135623731,NA
"2492",2492,40,"Normal",0,1.4142135623731,NA
"2493",2493,40,"T",0,1.4142135623731,4
"2494",2494,40,"Exponential",1.4142135623731,1.4142135623731,NA
"2495",2495,40,"Log-Normal",2.71828182845905,1.4142135623731,NA
"2496",2496,40,"Chi-Squared",4,2.82842712474619,4
"2497",2497,40,"Normal",0,1.29099444873581,NA
"2498",2498,40,"Normal",0,1.29099444873581,NA
"2499",2499,40,"Normal",0,1.29099444873581,NA
"2500",2500,40,"Normal",0,1.29099444873581,NA
"2501",2501,40,"T",0,1.29099444873581,5
"2502",2502,40,"Exponential",1.29099444873581,1.29099444873581,NA
"2503",2503,40,"Log-Normal",2.30097589089283,1.29099444873581,NA
"2504",2504,40,"Chi-Squared",5,3.16227766016838,5
"2505",2505,40,"Normal",0,1.22474487139159,NA
"2506",2506,40,"Normal",0,1.22474487139159,NA
"2507",2507,40,"Normal",0,1.22474487139159,NA
"2508",2508,40,"Normal",0,1.22474487139159,NA
"2509",2509,40,"T",0,1.22474487139159,6
"2510",2510,40,"Exponential",1.22474487139159,1.22474487139159,NA
"2511",2511,40,"Log-Normal",2.11700001661267,1.22474487139159,NA
"2512",2512,40,"Chi-Squared",6,3.46410161513775,6
"2513",2513,40,"Normal",0,1.18321595661992,NA
"2514",2514,40,"Normal",0,1.18321595661992,NA
"2515",2515,40,"Normal",0,1.18321595661992,NA
"2516",2516,40,"Normal",0,1.18321595661992,NA
"2517",2517,40,"T",0,1.18321595661992,7
"2518",2518,40,"Exponential",1.18321595661992,1.18321595661992,NA
"2519",2519,40,"Log-Normal",2.01375270747048,1.18321595661992,NA
"2520",2520,40,"Chi-Squared",7,3.74165738677394,7
"2521",2521,50,"Normal",0,1.73205080756888,NA
"2522",2522,50,"Normal",0,1.73205080756888,NA
"2523",2523,50,"Normal",0,1.73205080756888,NA
"2524",2524,50,"Normal",0,1.73205080756888,NA
"2525",2525,50,"T",0,1.73205080756888,3
"2526",2526,50,"Exponential",1.73205080756888,1.73205080756888,NA
"2527",2527,50,"Log-Normal",4.48168907033806,1.73205080756888,NA
"2528",2528,50,"Chi-Squared",3,2.44948974278318,3
"2529",2529,50,"Normal",0,1.4142135623731,NA
"2530",2530,50,"Normal",0,1.4142135623731,NA
"2531",2531,50,"Normal",0,1.4142135623731,NA
"2532",2532,50,"Normal",0,1.4142135623731,NA
"2533",2533,50,"T",0,1.4142135623731,4
"2534",2534,50,"Exponential",1.4142135623731,1.4142135623731,NA
"2535",2535,50,"Log-Normal",2.71828182845905,1.4142135623731,NA
"2536",2536,50,"Chi-Squared",4,2.82842712474619,4
"2537",2537,50,"Normal",0,1.29099444873581,NA
"2538",2538,50,"Normal",0,1.29099444873581,NA
"2539",2539,50,"Normal",0,1.29099444873581,NA
"2540",2540,50,"Normal",0,1.29099444873581,NA
"2541",2541,50,"T",0,1.29099444873581,5
"2542",2542,50,"Exponential",1.29099444873581,1.29099444873581,NA
"2543",2543,50,"Log-Normal",2.30097589089283,1.29099444873581,NA
"2544",2544,50,"Chi-Squared",5,3.16227766016838,5
"2545",2545,50,"Normal",0,1.22474487139159,NA
"2546",2546,50,"Normal",0,1.22474487139159,NA
"2547",2547,50,"Normal",0,1.22474487139159,NA
"2548",2548,50,"Normal",0,1.22474487139159,NA
"2549",2549,50,"T",0,1.22474487139159,6
"2550",2550,50,"Exponential",1.22474487139159,1.22474487139159,NA
"2551",2551,50,"Log-Normal",2.11700001661267,1.22474487139159,NA
"2552",2552,50,"Chi-Squared",6,3.46410161513775,6
"2553",2553,50,"Normal",0,1.18321595661992,NA
"2554",2554,50,"Normal",0,1.18321595661992,NA
"2555",2555,50,"Normal",0,1.18321595661992,NA
"2556",2556,50,"Normal",0,1.18321595661992,NA
"2557",2557,50,"T",0,1.18321595661992,7
"2558",2558,50,"Exponential",1.18321595661992,1.18321595661992,NA
"2559",2559,50,"Log-Normal",2.01375270747048,1.18321595661992,NA
"2560",2560,50,"Chi-Squared",7,3.74165738677394,7
"2561",2561,20,"Normal",0,1.73205080756888,NA
"2562",2562,20,"Normal",0,1.73205080756888,NA
"2563",2563,20,"Normal",0,1.73205080756888,NA
"2564",2564,20,"Normal",0,1.73205080756888,NA
"2565",2565,20,"T",0,1.73205080756888,3
"2566",2566,20,"Exponential",1.73205080756888,1.73205080756888,NA
"2567",2567,20,"Log-Normal",4.48168907033806,1.73205080756888,NA
"2568",2568,20,"Chi-Squared",3,2.44948974278318,3
"2569",2569,20,"Normal",0,1.4142135623731,NA
"2570",2570,20,"Normal",0,1.4142135623731,NA
"2571",2571,20,"Normal",0,1.4142135623731,NA
"2572",2572,20,"Normal",0,1.4142135623731,NA
"2573",2573,20,"T",0,1.4142135623731,4
"2574",2574,20,"Exponential",1.4142135623731,1.4142135623731,NA
"2575",2575,20,"Log-Normal",2.71828182845905,1.4142135623731,NA
"2576",2576,20,"Chi-Squared",4,2.82842712474619,4
"2577",2577,20,"Normal",0,1.29099444873581,NA
"2578",2578,20,"Normal",0,1.29099444873581,NA
"2579",2579,20,"Normal",0,1.29099444873581,NA
"2580",2580,20,"Normal",0,1.29099444873581,NA
"2581",2581,20,"T",0,1.29099444873581,5
"2582",2582,20,"Exponential",1.29099444873581,1.29099444873581,NA
"2583",2583,20,"Log-Normal",2.30097589089283,1.29099444873581,NA
"2584",2584,20,"Chi-Squared",5,3.16227766016838,5
"2585",2585,20,"Normal",0,1.22474487139159,NA
"2586",2586,20,"Normal",0,1.22474487139159,NA
"2587",2587,20,"Normal",0,1.22474487139159,NA
"2588",2588,20,"Normal",0,1.22474487139159,NA
"2589",2589,20,"T",0,1.22474487139159,6
"2590",2590,20,"Exponential",1.22474487139159,1.22474487139159,NA
"2591",2591,20,"Log-Normal",2.11700001661267,1.22474487139159,NA
"2592",2592,20,"Chi-Squared",6,3.46410161513775,6
"2593",2593,20,"Normal",0,1.18321595661992,NA
"2594",2594,20,"Normal",0,1.18321595661992,NA
"2595",2595,20,"Normal",0,1.18321595661992,NA
"2596",2596,20,"Normal",0,1.18321595661992,NA
"2597",2597,20,"T",0,1.18321595661992,7
"2598",2598,20,"Exponential",1.18321595661992,1.18321595661992,NA
"2599",2599,20,"Log-Normal",2.01375270747048,1.18321595661992,NA
"2600",2600,20,"Chi-Squared",7,3.74165738677394,7
"2601",2601,30,"Normal",0,1.73205080756888,NA
"2602",2602,30,"Normal",0,1.73205080756888,NA
"2603",2603,30,"Normal",0,1.73205080756888,NA
"2604",2604,30,"Normal",0,1.73205080756888,NA
"2605",2605,30,"T",0,1.73205080756888,3
"2606",2606,30,"Exponential",1.73205080756888,1.73205080756888,NA
"2607",2607,30,"Log-Normal",4.48168907033806,1.73205080756888,NA
"2608",2608,30,"Chi-Squared",3,2.44948974278318,3
"2609",2609,30,"Normal",0,1.4142135623731,NA
"2610",2610,30,"Normal",0,1.4142135623731,NA
"2611",2611,30,"Normal",0,1.4142135623731,NA
"2612",2612,30,"Normal",0,1.4142135623731,NA
"2613",2613,30,"T",0,1.4142135623731,4
"2614",2614,30,"Exponential",1.4142135623731,1.4142135623731,NA
"2615",2615,30,"Log-Normal",2.71828182845905,1.4142135623731,NA
"2616",2616,30,"Chi-Squared",4,2.82842712474619,4
"2617",2617,30,"Normal",0,1.29099444873581,NA
"2618",2618,30,"Normal",0,1.29099444873581,NA
"2619",2619,30,"Normal",0,1.29099444873581,NA
"2620",2620,30,"Normal",0,1.29099444873581,NA
"2621",2621,30,"T",0,1.29099444873581,5
"2622",2622,30,"Exponential",1.29099444873581,1.29099444873581,NA
"2623",2623,30,"Log-Normal",2.30097589089283,1.29099444873581,NA
"2624",2624,30,"Chi-Squared",5,3.16227766016838,5
"2625",2625,30,"Normal",0,1.22474487139159,NA
"2626",2626,30,"Normal",0,1.22474487139159,NA
"2627",2627,30,"Normal",0,1.22474487139159,NA
"2628",2628,30,"Normal",0,1.22474487139159,NA
"2629",2629,30,"T",0,1.22474487139159,6
"2630",2630,30,"Exponential",1.22474487139159,1.22474487139159,NA
"2631",2631,30,"Log-Normal",2.11700001661267,1.22474487139159,NA
"2632",2632,30,"Chi-Squared",6,3.46410161513775,6
"2633",2633,30,"Normal",0,1.18321595661992,NA
"2634",2634,30,"Normal",0,1.18321595661992,NA
"2635",2635,30,"Normal",0,1.18321595661992,NA
"2636",2636,30,"Normal",0,1.18321595661992,NA
"2637",2637,30,"T",0,1.18321595661992,7
"2638",2638,30,"Exponential",1.18321595661992,1.18321595661992,NA
"2639",2639,30,"Log-Normal",2.01375270747048,1.18321595661992,NA
"2640",2640,30,"Chi-Squared",7,3.74165738677394,7
"2641",2641,40,"Normal",0,1.73205080756888,NA
"2642",2642,40,"Normal",0,1.73205080756888,NA
"2643",2643,40,"Normal",0,1.73205080756888,NA
"2644",2644,40,"Normal",0,1.73205080756888,NA
"2645",2645,40,"T",0,1.73205080756888,3
"2646",2646,40,"Exponential",1.73205080756888,1.73205080756888,NA
"2647",2647,40,"Log-Normal",4.48168907033806,1.73205080756888,NA
"2648",2648,40,"Chi-Squared",3,2.44948974278318,3
"2649",2649,40,"Normal",0,1.4142135623731,NA
"2650",2650,40,"Normal",0,1.4142135623731,NA
"2651",2651,40,"Normal",0,1.4142135623731,NA
"2652",2652,40,"Normal",0,1.4142135623731,NA
"2653",2653,40,"T",0,1.4142135623731,4
"2654",2654,40,"Exponential",1.4142135623731,1.4142135623731,NA
"2655",2655,40,"Log-Normal",2.71828182845905,1.4142135623731,NA
"2656",2656,40,"Chi-Squared",4,2.82842712474619,4
"2657",2657,40,"Normal",0,1.29099444873581,NA
"2658",2658,40,"Normal",0,1.29099444873581,NA
"2659",2659,40,"Normal",0,1.29099444873581,NA
"2660",2660,40,"Normal",0,1.29099444873581,NA
"2661",2661,40,"T",0,1.29099444873581,5
"2662",2662,40,"Exponential",1.29099444873581,1.29099444873581,NA
"2663",2663,40,"Log-Normal",2.30097589089283,1.29099444873581,NA
"2664",2664,40,"Chi-Squared",5,3.16227766016838,5
"2665",2665,40,"Normal",0,1.22474487139159,NA
"2666",2666,40,"Normal",0,1.22474487139159,NA
"2667",2667,40,"Normal",0,1.22474487139159,NA
"2668",2668,40,"Normal",0,1.22474487139159,NA
"2669",2669,40,"T",0,1.22474487139159,6
"2670",2670,40,"Exponential",1.22474487139159,1.22474487139159,NA
"2671",2671,40,"Log-Normal",2.11700001661267,1.22474487139159,NA
"2672",2672,40,"Chi-Squared",6,3.46410161513775,6
"2673",2673,40,"Normal",0,1.18321595661992,NA
"2674",2674,40,"Normal",0,1.18321595661992,NA
"2675",2675,40,"Normal",0,1.18321595661992,NA
"2676",2676,40,"Normal",0,1.18321595661992,NA
"2677",2677,40,"T",0,1.18321595661992,7
"2678",2678,40,"Exponential",1.18321595661992,1.18321595661992,NA
"2679",2679,40,"Log-Normal",2.01375270747048,1.18321595661992,NA
"2680",2680,40,"Chi-Squared",7,3.74165738677394,7
"2681",2681,50,"Normal",0,1.73205080756888,NA
"2682",2682,50,"Normal",0,1.73205080756888,NA
"2683",2683,50,"Normal",0,1.73205080756888,NA
"2684",2684,50,"Normal",0,1.73205080756888,NA
"2685",2685,50,"T",0,1.73205080756888,3
"2686",2686,50,"Exponential",1.73205080756888,1.73205080756888,NA
"2687",2687,50,"Log-Normal",4.48168907033806,1.73205080756888,NA
"2688",2688,50,"Chi-Squared",3,2.44948974278318,3
"2689",2689,50,"Normal",0,1.4142135623731,NA
"2690",2690,50,"Normal",0,1.4142135623731,NA
"2691",2691,50,"Normal",0,1.4142135623731,NA
"2692",2692,50,"Normal",0,1.4142135623731,NA
"2693",2693,50,"T",0,1.4142135623731,4
"2694",2694,50,"Exponential",1.4142135623731,1.4142135623731,NA
"2695",2695,50,"Log-Normal",2.71828182845905,1.4142135623731,NA
"2696",2696,50,"Chi-Squared",4,2.82842712474619,4
"2697",2697,50,"Normal",0,1.29099444873581,NA
"2698",2698,50,"Normal",0,1.29099444873581,NA
"2699",2699,50,"Normal",0,1.29099444873581,NA
"2700",2700,50,"Normal",0,1.29099444873581,NA
"2701",2701,50,"T",0,1.29099444873581,5
"2702",2702,50,"Exponential",1.29099444873581,1.29099444873581,NA
"2703",2703,50,"Log-Normal",2.30097589089283,1.29099444873581,NA
"2704",2704,50,"Chi-Squared",5,3.16227766016838,5
"2705",2705,50,"Normal",0,1.22474487139159,NA
"2706",2706,50,"Normal",0,1.22474487139159,NA
"2707",2707,50,"Normal",0,1.22474487139159,NA
"2708",2708,50,"Normal",0,1.22474487139159,NA
"2709",2709,50,"T",0,1.22474487139159,6
"2710",2710,50,"Exponential",1.22474487139159,1.22474487139159,NA
"2711",2711,50,"Log-Normal",2.11700001661267,1.22474487139159,NA
"2712",2712,50,"Chi-Squared",6,3.46410161513775,6
"2713",2713,50,"Normal",0,1.18321595661992,NA
"2714",2714,50,"Normal",0,1.18321595661992,NA
"2715",2715,50,"Normal",0,1.18321595661992,NA
"2716",2716,50,"Normal",0,1.18321595661992,NA
"2717",2717,50,"T",0,1.18321595661992,7
"2718",2718,50,"Exponential",1.18321595661992,1.18321595661992,NA
"2719",2719,50,"Log-Normal",2.01375270747048,1.18321595661992,NA
"2720",2720,50,"Chi-Squared",7,3.74165738677394,7
"2721",2721,20,"Normal",0,1.73205080756888,NA
"2722",2722,20,"Normal",0,1.73205080756888,NA
"2723",2723,20,"Normal",0,1.73205080756888,NA
"2724",2724,20,"Normal",0,1.73205080756888,NA
"2725",2725,20,"T",0,1.73205080756888,3
"2726",2726,20,"Exponential",1.73205080756888,1.73205080756888,NA
"2727",2727,20,"Log-Normal",4.48168907033806,1.73205080756888,NA
"2728",2728,20,"Chi-Squared",3,2.44948974278318,3
"2729",2729,20,"Normal",0,1.4142135623731,NA
"2730",2730,20,"Normal",0,1.4142135623731,NA
"2731",2731,20,"Normal",0,1.4142135623731,NA
"2732",2732,20,"Normal",0,1.4142135623731,NA
"2733",2733,20,"T",0,1.4142135623731,4
"2734",2734,20,"Exponential",1.4142135623731,1.4142135623731,NA
"2735",2735,20,"Log-Normal",2.71828182845905,1.4142135623731,NA
"2736",2736,20,"Chi-Squared",4,2.82842712474619,4
"2737",2737,20,"Normal",0,1.29099444873581,NA
"2738",2738,20,"Normal",0,1.29099444873581,NA
"2739",2739,20,"Normal",0,1.29099444873581,NA
"2740",2740,20,"Normal",0,1.29099444873581,NA
"2741",2741,20,"T",0,1.29099444873581,5
"2742",2742,20,"Exponential",1.29099444873581,1.29099444873581,NA
"2743",2743,20,"Log-Normal",2.30097589089283,1.29099444873581,NA
"2744",2744,20,"Chi-Squared",5,3.16227766016838,5
"2745",2745,20,"Normal",0,1.22474487139159,NA
"2746",2746,20,"Normal",0,1.22474487139159,NA
"2747",2747,20,"Normal",0,1.22474487139159,NA
"2748",2748,20,"Normal",0,1.22474487139159,NA
"2749",2749,20,"T",0,1.22474487139159,6
"2750",2750,20,"Exponential",1.22474487139159,1.22474487139159,NA
"2751",2751,20,"Log-Normal",2.11700001661267,1.22474487139159,NA
"2752",2752,20,"Chi-Squared",6,3.46410161513775,6
"2753",2753,20,"Normal",0,1.18321595661992,NA
"2754",2754,20,"Normal",0,1.18321595661992,NA
"2755",2755,20,"Normal",0,1.18321595661992,NA
"2756",2756,20,"Normal",0,1.18321595661992,NA
"2757",2757,20,"T",0,1.18321595661992,7
"2758",2758,20,"Exponential",1.18321595661992,1.18321595661992,NA
"2759",2759,20,"Log-Normal",2.01375270747048,1.18321595661992,NA
"2760",2760,20,"Chi-Squared",7,3.74165738677394,7
"2761",2761,30,"Normal",0,1.73205080756888,NA
"2762",2762,30,"Normal",0,1.73205080756888,NA
"2763",2763,30,"Normal",0,1.73205080756888,NA
"2764",2764,30,"Normal",0,1.73205080756888,NA
"2765",2765,30,"T",0,1.73205080756888,3
"2766",2766,30,"Exponential",1.73205080756888,1.73205080756888,NA
"2767",2767,30,"Log-Normal",4.48168907033806,1.73205080756888,NA
"2768",2768,30,"Chi-Squared",3,2.44948974278318,3
"2769",2769,30,"Normal",0,1.4142135623731,NA
"2770",2770,30,"Normal",0,1.4142135623731,NA
"2771",2771,30,"Normal",0,1.4142135623731,NA
"2772",2772,30,"Normal",0,1.4142135623731,NA
"2773",2773,30,"T",0,1.4142135623731,4
"2774",2774,30,"Exponential",1.4142135623731,1.4142135623731,NA
"2775",2775,30,"Log-Normal",2.71828182845905,1.4142135623731,NA
"2776",2776,30,"Chi-Squared",4,2.82842712474619,4
"2777",2777,30,"Normal",0,1.29099444873581,NA
"2778",2778,30,"Normal",0,1.29099444873581,NA
"2779",2779,30,"Normal",0,1.29099444873581,NA
"2780",2780,30,"Normal",0,1.29099444873581,NA
"2781",2781,30,"T",0,1.29099444873581,5
"2782",2782,30,"Exponential",1.29099444873581,1.29099444873581,NA
"2783",2783,30,"Log-Normal",2.30097589089283,1.29099444873581,NA
"2784",2784,30,"Chi-Squared",5,3.16227766016838,5
"2785",2785,30,"Normal",0,1.22474487139159,NA
"2786",2786,30,"Normal",0,1.22474487139159,NA
"2787",2787,30,"Normal",0,1.22474487139159,NA
"2788",2788,30,"Normal",0,1.22474487139159,NA
"2789",2789,30,"T",0,1.22474487139159,6
"2790",2790,30,"Exponential",1.22474487139159,1.22474487139159,NA
"2791",2791,30,"Log-Normal",2.11700001661267,1.22474487139159,NA
"2792",2792,30,"Chi-Squared",6,3.46410161513775,6
"2793",2793,30,"Normal",0,1.18321595661992,NA
"2794",2794,30,"Normal",0,1.18321595661992,NA
"2795",2795,30,"Normal",0,1.18321595661992,NA
"2796",2796,30,"Normal",0,1.18321595661992,NA
"2797",2797,30,"T",0,1.18321595661992,7
"2798",2798,30,"Exponential",1.18321595661992,1.18321595661992,NA
"2799",2799,30,"Log-Normal",2.01375270747048,1.18321595661992,NA
"2800",2800,30,"Chi-Squared",7,3.74165738677394,7
"2801",2801,40,"Normal",0,1.73205080756888,NA
"2802",2802,40,"Normal",0,1.73205080756888,NA
"2803",2803,40,"Normal",0,1.73205080756888,NA
"2804",2804,40,"Normal",0,1.73205080756888,NA
"2805",2805,40,"T",0,1.73205080756888,3
"2806",2806,40,"Exponential",1.73205080756888,1.73205080756888,NA
"2807",2807,40,"Log-Normal",4.48168907033806,1.73205080756888,NA
"2808",2808,40,"Chi-Squared",3,2.44948974278318,3
"2809",2809,40,"Normal",0,1.4142135623731,NA
"2810",2810,40,"Normal",0,1.4142135623731,NA
"2811",2811,40,"Normal",0,1.4142135623731,NA
"2812",2812,40,"Normal",0,1.4142135623731,NA
"2813",2813,40,"T",0,1.4142135623731,4
"2814",2814,40,"Exponential",1.4142135623731,1.4142135623731,NA
"2815",2815,40,"Log-Normal",2.71828182845905,1.4142135623731,NA
"2816",2816,40,"Chi-Squared",4,2.82842712474619,4
"2817",2817,40,"Normal",0,1.29099444873581,NA
"2818",2818,40,"Normal",0,1.29099444873581,NA
"2819",2819,40,"Normal",0,1.29099444873581,NA
"2820",2820,40,"Normal",0,1.29099444873581,NA
"2821",2821,40,"T",0,1.29099444873581,5
"2822",2822,40,"Exponential",1.29099444873581,1.29099444873581,NA
"2823",2823,40,"Log-Normal",2.30097589089283,1.29099444873581,NA
"2824",2824,40,"Chi-Squared",5,3.16227766016838,5
