"","ID","n","ar_order","ma_order","ar_mag","ma_mag","signal"
"717",717,500,1,1,0.8,0.5,1
"718",718,500,1,1,0.6,0.3,1
"719",719,500,1,1,0.8,0.7,1
"720",720,500,1,1,0.8,0.6,1
"721",721,100,0,0,0,0,0
"722",722,100,0,0,0,0,0
"723",723,100,0,0,0,0,0
"724",724,100,0,0,0,0,0
"725",725,100,0,0,0,0,0
"726",726,100,0,0,0,0,0
"727",727,100,0,0,0,0,0
"728",728,100,0,0,0,0,0
"729",729,100,0,0,0,0,0
"730",730,100,0,0,0,0,0
"731",731,100,0,0,0,0,0
"732",732,100,0,0,0,0,0
"733",733,100,0,0,0,0,0
"734",734,100,0,0,0,0,0
"735",735,100,0,0,0,0,0
"736",736,100,0,0,0,0,0
"737",737,100,0,0,0,0,0
"738",738,100,0,0,0,0,0
"739",739,100,0,0,0,0,0
"740",740,100,0,0,0,0,0
"741",741,100,0,0,0,0,0
"742",742,100,0,0,0,0,0
"743",743,100,0,0,0,0,0
"744",744,100,0,0,0,0,0
"745",745,100,0,0,0,0,0
"746",746,100,0,0,0,0,0
"747",747,100,0,0,0,0,0
"748",748,100,0,0,0,0,0
"749",749,100,0,0,0,0,0
"750",750,100,0,0,0,0,0
"751",751,100,0,0,0,0,0
"752",752,100,0,0,0,0,0
"753",753,100,0,0,0,0,0
"754",754,100,0,0,0,0,0
"755",755,100,0,0,0,0,0
"756",756,100,0,0,0,0,0
"757",757,100,0,1,0,0.3,1
"758",758,100,0,1,0,0.6,1
"759",759,100,0,1,0,0.9,1
"760",760,100,0,1,0,0.5,1
"761",761,100,0,1,0,0.8,1
"762",762,100,0,1,0,0.3,1
"763",763,100,0,1,0,0.5,1
"764",764,100,0,1,0,0.9,1
"765",765,100,0,1,0,0.5,1
"766",766,100,0,1,0,0.6,1
"767",767,100,0,1,0,0.8,1
"768",768,100,0,1,0,0.7,1
"769",769,100,0,1,0,0.8,1
"770",770,100,0,1,0,0.7,1
"771",771,100,0,1,0,0.8,1
"772",772,100,0,1,0,0.8,1
"773",773,100,0,1,0,0.9,1
"774",774,100,0,1,0,0.6,1
"775",775,100,0,1,0,0.9,1
"776",776,100,0,1,0,0.7,1
"777",777,100,0,1,0,0.8,1
"778",778,100,0,1,0,0.6,1
"779",779,100,0,1,0,0.6,1
"780",780,100,0,1,0,0.9,1
"781",781,100,0,1,0,0.6,1
"782",782,100,0,1,0,0.8,1
"783",783,100,0,1,0,0.3,1
"784",784,100,0,1,0,0.7,1
"785",785,100,0,1,0,0.5,1
"786",786,100,0,1,0,0.6,1
"787",787,100,0,1,0,0.3,1
"788",788,100,0,1,0,0.8,1
"789",789,100,0,1,0,0.6,1
"790",790,100,0,1,0,0.6,1
"791",791,100,0,1,0,0.5,1
"792",792,100,0,1,0,0.8,1
"793",793,100,1,0,0.5,0.8,1
"794",794,100,1,0,0.3,0.8,1
"795",795,100,1,0,0.3,0.8,1
"796",796,100,1,0,0.8,0.8,1
"797",797,100,1,0,0.9,0.8,1
"798",798,100,1,0,0.7,0.8,1
"799",799,100,1,0,0.8,0.8,1
"800",800,100,1,0,0.5,0.8,1
"801",801,100,1,0,0.7,0.8,1
"802",802,100,1,0,0.3,0.8,1
"803",803,100,1,0,0.5,0.8,1
"804",804,100,1,0,0.6,0.8,1
"805",805,100,1,0,0.7,0.8,1
"806",806,100,1,0,0.5,0.8,1
"807",807,100,1,0,0.3,0.8,1
"808",808,100,1,0,0.8,0.8,1
"809",809,100,1,0,0.7,0.8,1
"810",810,100,1,0,0.8,0.8,1
"811",811,100,1,0,0.9,0.8,1
"812",812,100,1,0,0.7,0.8,1
"813",813,100,1,0,0.7,0.8,1
"814",814,100,1,0,0.9,0.8,1
"815",815,100,1,0,0.6,0.8,1
"816",816,100,1,0,0.9,0.8,1
"817",817,100,1,0,0.6,0.8,1
"818",818,100,1,0,0.3,0.8,1
"819",819,100,1,0,0.8,0.8,1
"820",820,100,1,0,0.3,0.8,1
"821",821,100,1,0,0.9,0.8,1
"822",822,100,1,0,0.3,0.8,1
"823",823,100,1,0,0.8,0.8,1
"824",824,100,1,0,0.3,0.8,1
"825",825,100,1,0,0.7,0.8,1
"826",826,100,1,0,0.7,0.8,1
"827",827,100,1,0,0.3,0.8,1
"828",828,100,1,0,0.3,0.8,1
"829",829,100,1,1,0.7,0.8,1
"830",830,100,1,1,0.5,0.5,1
"831",831,100,1,1,0.3,0.7,1
"832",832,100,1,1,0.8,0.7,1
"833",833,100,1,1,0.7,0.6,1
"834",834,100,1,1,0.3,0.6,1
"835",835,100,1,1,0.9,0.5,1
"836",836,100,1,1,0.8,0.7,1
"837",837,100,1,1,0.5,0.5,1
"838",838,100,1,1,0.3,0.5,1
"839",839,100,1,1,0.7,0.5,1
"840",840,100,1,1,0.9,0.8,1
"841",841,100,1,1,0.8,0.7,1
"842",842,100,1,1,0.5,0.8,1
"843",843,100,1,1,0.3,0.3,1
"844",844,100,1,1,0.6,0.6,1
"845",845,100,1,1,0.6,0.7,1
"846",846,100,1,1,0.3,0.6,1
"847",847,100,1,1,0.5,0.3,1
"848",848,100,1,1,0.8,0.7,1
"849",849,100,1,1,0.5,0.5,1
"850",850,100,1,1,0.3,0.7,1
"851",851,100,1,1,0.7,0.8,1
"852",852,100,1,1,0.8,0.5,1
"853",853,100,1,1,0.3,0.3,1
"854",854,100,1,1,0.7,0.9,1
"855",855,100,1,1,0.7,0.8,1
"856",856,100,1,1,0.6,0.5,1
"857",857,100,1,1,0.8,0.6,1
"858",858,100,1,1,0.8,0.9,1
"859",859,100,1,1,0.5,0.5,1
"860",860,100,1,1,0.3,0.7,1
"861",861,100,1,1,0.7,0.6,1
"862",862,100,1,1,0.7,0.8,1
"863",863,100,1,1,0.6,0.9,1
"864",864,100,1,1,0.5,0.5,1
"865",865,200,0,0,0,0,0
"866",866,200,0,0,0,0,0
"867",867,200,0,0,0,0,0
"868",868,200,0,0,0,0,0
"869",869,200,0,0,0,0,0
"870",870,200,0,0,0,0,0
"871",871,200,0,0,0,0,0
"872",872,200,0,0,0,0,0
"873",873,200,0,0,0,0,0
"874",874,200,0,0,0,0,0
"875",875,200,0,0,0,0,0
"876",876,200,0,0,0,0,0
"877",877,200,0,0,0,0,0
"878",878,200,0,0,0,0,0
"879",879,200,0,0,0,0,0
"880",880,200,0,0,0,0,0
"881",881,200,0,0,0,0,0
"882",882,200,0,0,0,0,0
"883",883,200,0,0,0,0,0
"884",884,200,0,0,0,0,0
"885",885,200,0,0,0,0,0
"886",886,200,0,0,0,0,0
"887",887,200,0,0,0,0,0
"888",888,200,0,0,0,0,0
"889",889,200,0,0,0,0,0
"890",890,200,0,0,0,0,0
"891",891,200,0,0,0,0,0
"892",892,200,0,0,0,0,0
"893",893,200,0,0,0,0,0
"894",894,200,0,0,0,0,0
"895",895,200,0,0,0,0,0
"896",896,200,0,0,0,0,0
"897",897,200,0,0,0,0,0
"898",898,200,0,0,0,0,0
"899",899,200,0,0,0,0,0
"900",900,200,0,0,0,0,0
"901",901,200,0,1,0,0.8,1
"902",902,200,0,1,0,0.3,1
"903",903,200,0,1,0,0.5,1
"904",904,200,0,1,0,0.8,1
"905",905,200,0,1,0,0.5,1
"906",906,200,0,1,0,0.6,1
"907",907,200,0,1,0,0.6,1
"908",908,200,0,1,0,0.3,1
"909",909,200,0,1,0,0.6,1
"910",910,200,0,1,0,0.3,1
"911",911,200,0,1,0,0.6,1
"912",912,200,0,1,0,0.6,1
"913",913,200,0,1,0,0.6,1
"914",914,200,0,1,0,0.5,1
"915",915,200,0,1,0,0.5,1
"916",916,200,0,1,0,0.9,1
"917",917,200,0,1,0,0.7,1
"918",918,200,0,1,0,0.5,1
"919",919,200,0,1,0,0.6,1
"920",920,200,0,1,0,0.3,1
"921",921,200,0,1,0,0.9,1
"922",922,200,0,1,0,0.8,1
"923",923,200,0,1,0,0.6,1
"924",924,200,0,1,0,0.5,1
"925",925,200,0,1,0,0.5,1
"926",926,200,0,1,0,0.3,1
"927",927,200,0,1,0,0.7,1
"928",928,200,0,1,0,0.7,1
"929",929,200,0,1,0,0.8,1
"930",930,200,0,1,0,0.7,1
"931",931,200,0,1,0,0.3,1
"932",932,200,0,1,0,0.7,1
"933",933,200,0,1,0,0.6,1
"934",934,200,0,1,0,0.3,1
"935",935,200,0,1,0,0.8,1
"936",936,200,0,1,0,0.8,1
"937",937,200,1,0,0.5,0.8,1
"938",938,200,1,0,0.6,0.8,1
"939",939,200,1,0,0.9,0.8,1
"940",940,200,1,0,0.8,0.8,1
"941",941,200,1,0,0.6,0.8,1
"942",942,200,1,0,0.3,0.8,1
"943",943,200,1,0,0.3,0.8,1
"944",944,200,1,0,0.8,0.8,1
"945",945,200,1,0,0.3,0.8,1
"946",946,200,1,0,0.3,0.8,1
"947",947,200,1,0,0.6,0.8,1
"948",948,200,1,0,0.8,0.8,1
"949",949,200,1,0,0.6,0.8,1
"950",950,200,1,0,0.8,0.8,1
"951",951,200,1,0,0.7,0.8,1
"952",952,200,1,0,0.5,0.8,1
"953",953,200,1,0,0.8,0.8,1
"954",954,200,1,0,0.7,0.8,1
"955",955,200,1,0,0.6,0.8,1
"956",956,200,1,0,0.8,0.8,1
"957",957,200,1,0,0.5,0.8,1
"958",958,200,1,0,0.7,0.8,1
"959",959,200,1,0,0.6,0.8,1
"960",960,200,1,0,0.6,0.8,1
"961",961,200,1,0,0.5,0.8,1
"962",962,200,1,0,0.6,0.8,1
"963",963,200,1,0,0.6,0.8,1
"964",964,200,1,0,0.3,0.8,1
"965",965,200,1,0,0.9,0.8,1
"966",966,200,1,0,0.8,0.8,1
"967",967,200,1,0,0.7,0.8,1
"968",968,200,1,0,0.7,0.8,1
"969",969,200,1,0,0.6,0.8,1
"970",970,200,1,0,0.9,0.8,1
"971",971,200,1,0,0.9,0.8,1
"972",972,200,1,0,0.6,0.8,1
"973",973,200,1,1,0.7,0.9,1
"974",974,200,1,1,0.7,0.6,1
"975",975,200,1,1,0.7,0.8,1
"976",976,200,1,1,0.3,0.7,1
"977",977,200,1,1,0.8,0.9,1
"978",978,200,1,1,0.7,0.5,1
"979",979,200,1,1,0.5,0.7,1
"980",980,200,1,1,0.5,0.9,1
"981",981,200,1,1,0.9,0.5,1
"982",982,200,1,1,0.7,0.9,1
"983",983,200,1,1,0.5,0.5,1
"984",984,200,1,1,0.7,0.7,1
"985",985,200,1,1,0.9,0.9,1
"986",986,200,1,1,0.7,0.3,1
"987",987,200,1,1,0.3,0.5,1
"988",988,200,1,1,0.9,0.3,1
"989",989,200,1,1,0.9,0.5,1
"990",990,200,1,1,0.6,0.8,1
"991",991,200,1,1,0.5,0.8,1
"992",992,200,1,1,0.3,0.9,1
"993",993,200,1,1,0.9,0.8,1
"994",994,200,1,1,0.9,0.3,1
"995",995,200,1,1,0.8,0.6,1
"996",996,200,1,1,0.8,0.6,1
"997",997,200,1,1,0.7,0.8,1
"998",998,200,1,1,0.6,0.8,1
"999",999,200,1,1,0.5,0.6,1
"1000",1000,200,1,1,0.7,0.3,1
"1001",1001,200,1,1,0.5,0.8,1
"1002",1002,200,1,1,0.9,0.8,1
"1003",1003,200,1,1,0.7,0.6,1
"1004",1004,200,1,1,0.3,0.3,1
"1005",1005,200,1,1,0.3,0.6,1
"1006",1006,200,1,1,0.6,0.3,1
"1007",1007,200,1,1,0.8,0.9,1
"1008",1008,200,1,1,0.8,0.6,1
"1009",1009,300,0,0,0,0,0
"1010",1010,300,0,0,0,0,0
"1011",1011,300,0,0,0,0,0
"1012",1012,300,0,0,0,0,0
"1013",1013,300,0,0,0,0,0
"1014",1014,300,0,0,0,0,0
"1015",1015,300,0,0,0,0,0
"1016",1016,300,0,0,0,0,0
"1017",1017,300,0,0,0,0,0
"1018",1018,300,0,0,0,0,0
"1019",1019,300,0,0,0,0,0
"1020",1020,300,0,0,0,0,0
"1021",1021,300,0,0,0,0,0
"1022",1022,300,0,0,0,0,0
"1023",1023,300,0,0,0,0,0
"1024",1024,300,0,0,0,0,0
"1025",1025,300,0,0,0,0,0
"1026",1026,300,0,0,0,0,0
"1027",1027,300,0,0,0,0,0
"1028",1028,300,0,0,0,0,0
"1029",1029,300,0,0,0,0,0
"1030",1030,300,0,0,0,0,0
"1031",1031,300,0,0,0,0,0
"1032",1032,300,0,0,0,0,0
"1033",1033,300,0,0,0,0,0
"1034",1034,300,0,0,0,0,0
"1035",1035,300,0,0,0,0,0
"1036",1036,300,0,0,0,0,0
"1037",1037,300,0,0,0,0,0
"1038",1038,300,0,0,0,0,0
"1039",1039,300,0,0,0,0,0
"1040",1040,300,0,0,0,0,0
"1041",1041,300,0,0,0,0,0
"1042",1042,300,0,0,0,0,0
"1043",1043,300,0,0,0,0,0
"1044",1044,300,0,0,0,0,0
"1045",1045,300,0,1,0,0.3,1
"1046",1046,300,0,1,0,0.3,1
"1047",1047,300,0,1,0,0.5,1
"1048",1048,300,0,1,0,0.8,1
"1049",1049,300,0,1,0,0.8,1
"1050",1050,300,0,1,0,0.5,1
"1051",1051,300,0,1,0,0.9,1
"1052",1052,300,0,1,0,0.8,1
"1053",1053,300,0,1,0,0.9,1
"1054",1054,300,0,1,0,0.6,1
"1055",1055,300,0,1,0,0.3,1
"1056",1056,300,0,1,0,0.3,1
"1057",1057,300,0,1,0,0.3,1
"1058",1058,300,0,1,0,0.6,1
"1059",1059,300,0,1,0,0.5,1
"1060",1060,300,0,1,0,0.9,1
"1061",1061,300,0,1,0,0.6,1
"1062",1062,300,0,1,0,0.5,1
"1063",1063,300,0,1,0,0.5,1
"1064",1064,300,0,1,0,0.5,1
"1065",1065,300,0,1,0,0.8,1
"1066",1066,300,0,1,0,0.9,1
"1067",1067,300,0,1,0,0.9,1
"1068",1068,300,0,1,0,0.3,1
"1069",1069,300,0,1,0,0.5,1
"1070",1070,300,0,1,0,0.3,1
"1071",1071,300,0,1,0,0.7,1
"1072",1072,300,0,1,0,0.5,1
"1073",1073,300,0,1,0,0.8,1
"1074",1074,300,0,1,0,0.5,1
"1075",1075,300,0,1,0,0.8,1
"1076",1076,300,0,1,0,0.3,1
"1077",1077,300,0,1,0,0.7,1
"1078",1078,300,0,1,0,0.6,1
"1079",1079,300,0,1,0,0.6,1
"1080",1080,300,0,1,0,0.3,1
"1081",1081,300,1,0,0.6,0.3,1
"1082",1082,300,1,0,0.9,0.3,1
"1083",1083,300,1,0,0.7,0.3,1
"1084",1084,300,1,0,0.3,0.3,1
"1085",1085,300,1,0,0.6,0.3,1
"1086",1086,300,1,0,0.3,0.3,1
"1087",1087,300,1,0,0.7,0.3,1
"1088",1088,300,1,0,0.6,0.3,1
"1089",1089,300,1,0,0.8,0.3,1
"1090",1090,300,1,0,0.9,0.3,1
"1091",1091,300,1,0,0.9,0.3,1
"1092",1092,300,1,0,0.8,0.3,1
"1093",1093,300,1,0,0.5,0.3,1
"1094",1094,300,1,0,0.7,0.3,1
"1095",1095,300,1,0,0.9,0.3,1
"1096",1096,300,1,0,0.3,0.3,1
"1097",1097,300,1,0,0.8,0.3,1
"1098",1098,300,1,0,0.5,0.3,1
"1099",1099,300,1,0,0.3,0.3,1
"1100",1100,300,1,0,0.3,0.3,1
"1101",1101,300,1,0,0.7,0.3,1
"1102",1102,300,1,0,0.8,0.3,1
"1103",1103,300,1,0,0.5,0.3,1
"1104",1104,300,1,0,0.8,0.3,1
"1105",1105,300,1,0,0.3,0.3,1
"1106",1106,300,1,0,0.6,0.3,1
"1107",1107,300,1,0,0.6,0.3,1
"1108",1108,300,1,0,0.8,0.3,1
"1109",1109,300,1,0,0.5,0.3,1
"1110",1110,300,1,0,0.3,0.3,1
"1111",1111,300,1,0,0.8,0.3,1
"1112",1112,300,1,0,0.9,0.3,1
"1113",1113,300,1,0,0.9,0.3,1
"1114",1114,300,1,0,0.8,0.3,1
"1115",1115,300,1,0,0.5,0.3,1
"1116",1116,300,1,0,0.5,0.3,1
"1117",1117,300,1,1,0.5,0.5,1
"1118",1118,300,1,1,0.9,0.3,1
"1119",1119,300,1,1,0.8,0.6,1
"1120",1120,300,1,1,0.7,0.6,1
"1121",1121,300,1,1,0.8,0.5,1
"1122",1122,300,1,1,0.5,0.5,1
"1123",1123,300,1,1,0.5,0.8,1
"1124",1124,300,1,1,0.8,0.6,1
"1125",1125,300,1,1,0.3,0.3,1
"1126",1126,300,1,1,0.6,0.9,1
"1127",1127,300,1,1,0.5,0.6,1
"1128",1128,300,1,1,0.8,0.5,1
"1129",1129,300,1,1,0.6,0.7,1
"1130",1130,300,1,1,0.3,0.3,1
"1131",1131,300,1,1,0.5,0.3,1
"1132",1132,300,1,1,0.5,0.6,1
"1133",1133,300,1,1,0.5,0.5,1
"1134",1134,300,1,1,0.3,0.9,1
"1135",1135,300,1,1,0.7,0.3,1
"1136",1136,300,1,1,0.3,0.9,1
"1137",1137,300,1,1,0.8,0.7,1
"1138",1138,300,1,1,0.7,0.7,1
"1139",1139,300,1,1,0.6,0.6,1
"1140",1140,300,1,1,0.3,0.3,1
"1141",1141,300,1,1,0.7,0.6,1
"1142",1142,300,1,1,0.5,0.9,1
"1143",1143,300,1,1,0.7,0.3,1
"1144",1144,300,1,1,0.8,0.8,1
"1145",1145,300,1,1,0.9,0.8,1
"1146",1146,300,1,1,0.8,0.8,1
"1147",1147,300,1,1,0.9,0.5,1
"1148",1148,300,1,1,0.5,0.7,1
"1149",1149,300,1,1,0.9,0.3,1
"1150",1150,300,1,1,0.3,0.5,1
"1151",1151,300,1,1,0.5,0.9,1
"1152",1152,300,1,1,0.9,0.5,1
"1153",1153,400,0,0,0,0,0
"1154",1154,400,0,0,0,0,0
"1155",1155,400,0,0,0,0,0
"1156",1156,400,0,0,0,0,0
"1157",1157,400,0,0,0,0,0
"1158",1158,400,0,0,0,0,0
"1159",1159,400,0,0,0,0,0
"1160",1160,400,0,0,0,0,0
"1161",1161,400,0,0,0,0,0
"1162",1162,400,0,0,0,0,0
"1163",1163,400,0,0,0,0,0
"1164",1164,400,0,0,0,0,0
"1165",1165,400,0,0,0,0,0
"1166",1166,400,0,0,0,0,0
"1167",1167,400,0,0,0,0,0
"1168",1168,400,0,0,0,0,0
"1169",1169,400,0,0,0,0,0
"1170",1170,400,0,0,0,0,0
"1171",1171,400,0,0,0,0,0
"1172",1172,400,0,0,0,0,0
"1173",1173,400,0,0,0,0,0
"1174",1174,400,0,0,0,0,0
"1175",1175,400,0,0,0,0,0
"1176",1176,400,0,0,0,0,0
"1177",1177,400,0,0,0,0,0
"1178",1178,400,0,0,0,0,0
"1179",1179,400,0,0,0,0,0
"1180",1180,400,0,0,0,0,0
"1181",1181,400,0,0,0,0,0
"1182",1182,400,0,0,0,0,0
"1183",1183,400,0,0,0,0,0
"1184",1184,400,0,0,0,0,0
"1185",1185,400,0,0,0,0,0
"1186",1186,400,0,0,0,0,0
"1187",1187,400,0,0,0,0,0
"1188",1188,400,0,0,0,0,0
"1189",1189,400,0,1,0,0.3,1
"1190",1190,400,0,1,0,0.7,1
"1191",1191,400,0,1,0,0.5,1
"1192",1192,400,0,1,0,0.5,1
"1193",1193,400,0,1,0,0.9,1
"1194",1194,400,0,1,0,0.6,1
"1195",1195,400,0,1,0,0.9,1
"1196",1196,400,0,1,0,0.5,1
"1197",1197,400,0,1,0,0.5,1
"1198",1198,400,0,1,0,0.7,1
"1199",1199,400,0,1,0,0.6,1
"1200",1200,400,0,1,0,0.8,1
"1201",1201,400,0,1,0,0.6,1
"1202",1202,400,0,1,0,0.8,1
"1203",1203,400,0,1,0,0.9,1
"1204",1204,400,0,1,0,0.6,1
"1205",1205,400,0,1,0,0.3,1
"1206",1206,400,0,1,0,0.7,1
"1207",1207,400,0,1,0,0.8,1
"1208",1208,400,0,1,0,0.8,1
"1209",1209,400,0,1,0,0.8,1
"1210",1210,400,0,1,0,0.5,1
"1211",1211,400,0,1,0,0.3,1
"1212",1212,400,0,1,0,0.5,1
"1213",1213,400,0,1,0,0.5,1
"1214",1214,400,0,1,0,0.7,1
"1215",1215,400,0,1,0,0.3,1
"1216",1216,400,0,1,0,0.3,1
"1217",1217,400,0,1,0,0.7,1
"1218",1218,400,0,1,0,0.8,1
"1219",1219,400,0,1,0,0.3,1
"1220",1220,400,0,1,0,0.5,1
"1221",1221,400,0,1,0,0.7,1
"1222",1222,400,0,1,0,0.3,1
"1223",1223,400,0,1,0,0.8,1
"1224",1224,400,0,1,0,0.5,1
"1225",1225,400,1,0,0.3,0.5,1
"1226",1226,400,1,0,0.5,0.5,1
"1227",1227,400,1,0,0.8,0.5,1
"1228",1228,400,1,0,0.5,0.5,1
"1229",1229,400,1,0,0.8,0.5,1
"1230",1230,400,1,0,0.8,0.5,1
"1231",1231,400,1,0,0.6,0.5,1
"1232",1232,400,1,0,0.6,0.5,1
"1233",1233,400,1,0,0.9,0.5,1
"1234",1234,400,1,0,0.8,0.5,1
"1235",1235,400,1,0,0.8,0.5,1
"1236",1236,400,1,0,0.3,0.5,1
"1237",1237,400,1,0,0.9,0.5,1
"1238",1238,400,1,0,0.7,0.5,1
"1239",1239,400,1,0,0.5,0.5,1
"1240",1240,400,1,0,0.3,0.5,1
"1241",1241,400,1,0,0.3,0.5,1
"1242",1242,400,1,0,0.6,0.5,1
"1243",1243,400,1,0,0.5,0.5,1
"1244",1244,400,1,0,0.8,0.5,1
"1245",1245,400,1,0,0.7,0.5,1
"1246",1246,400,1,0,0.6,0.5,1
"1247",1247,400,1,0,0.5,0.5,1
"1248",1248,400,1,0,0.5,0.5,1
"1249",1249,400,1,0,0.9,0.5,1
"1250",1250,400,1,0,0.5,0.5,1
"1251",1251,400,1,0,0.7,0.5,1
"1252",1252,400,1,0,0.6,0.5,1
"1253",1253,400,1,0,0.6,0.5,1
"1254",1254,400,1,0,0.6,0.5,1
"1255",1255,400,1,0,0.6,0.5,1
"1256",1256,400,1,0,0.9,0.5,1
"1257",1257,400,1,0,0.3,0.5,1
"1258",1258,400,1,0,0.3,0.5,1
"1259",1259,400,1,0,0.7,0.5,1
"1260",1260,400,1,0,0.5,0.5,1
"1261",1261,400,1,1,0.9,0.6,1
"1262",1262,400,1,1,0.8,0.6,1
"1263",1263,400,1,1,0.9,0.9,1
"1264",1264,400,1,1,0.3,0.5,1
"1265",1265,400,1,1,0.6,0.5,1
"1266",1266,400,1,1,0.8,0.8,1
"1267",1267,400,1,1,0.7,0.3,1
"1268",1268,400,1,1,0.9,0.7,1
"1269",1269,400,1,1,0.6,0.7,1
"1270",1270,400,1,1,0.3,0.8,1
"1271",1271,400,1,1,0.6,0.8,1
"1272",1272,400,1,1,0.9,0.8,1
"1273",1273,400,1,1,0.5,0.8,1
"1274",1274,400,1,1,0.5,0.8,1
"1275",1275,400,1,1,0.6,0.7,1
"1276",1276,400,1,1,0.9,0.7,1
"1277",1277,400,1,1,0.8,0.7,1
"1278",1278,400,1,1,0.3,0.8,1
"1279",1279,400,1,1,0.5,0.8,1
"1280",1280,400,1,1,0.7,0.6,1
"1281",1281,400,1,1,0.3,0.8,1
"1282",1282,400,1,1,0.9,0.6,1
"1283",1283,400,1,1,0.3,0.5,1
"1284",1284,400,1,1,0.5,0.3,1
"1285",1285,400,1,1,0.8,0.8,1
"1286",1286,400,1,1,0.7,0.8,1
"1287",1287,400,1,1,0.8,0.7,1
"1288",1288,400,1,1,0.9,0.7,1
"1289",1289,400,1,1,0.5,0.9,1
"1290",1290,400,1,1,0.8,0.5,1
"1291",1291,400,1,1,0.8,0.5,1
"1292",1292,400,1,1,0.6,0.7,1
"1293",1293,400,1,1,0.6,0.5,1
"1294",1294,400,1,1,0.7,0.8,1
"1295",1295,400,1,1,0.7,0.5,1
"1296",1296,400,1,1,0.5,0.5,1
"1297",1297,500,0,0,0,0,0
"1298",1298,500,0,0,0,0,0
"1299",1299,500,0,0,0,0,0
"1300",1300,500,0,0,0,0,0
"1301",1301,500,0,0,0,0,0
"1302",1302,500,0,0,0,0,0
"1303",1303,500,0,0,0,0,0
"1304",1304,500,0,0,0,0,0
"1305",1305,500,0,0,0,0,0
"1306",1306,500,0,0,0,0,0
"1307",1307,500,0,0,0,0,0
"1308",1308,500,0,0,0,0,0
"1309",1309,500,0,0,0,0,0
"1310",1310,500,0,0,0,0,0
"1311",1311,500,0,0,0,0,0
"1312",1312,500,0,0,0,0,0
"1313",1313,500,0,0,0,0,0
"1314",1314,500,0,0,0,0,0
"1315",1315,500,0,0,0,0,0
"1316",1316,500,0,0,0,0,0
"1317",1317,500,0,0,0,0,0
"1318",1318,500,0,0,0,0,0
"1319",1319,500,0,0,0,0,0
"1320",1320,500,0,0,0,0,0
"1321",1321,500,0,0,0,0,0
"1322",1322,500,0,0,0,0,0
"1323",1323,500,0,0,0,0,0
"1324",1324,500,0,0,0,0,0
"1325",1325,500,0,0,0,0,0
"1326",1326,500,0,0,0,0,0
"1327",1327,500,0,0,0,0,0
"1328",1328,500,0,0,0,0,0
"1329",1329,500,0,0,0,0,0
"1330",1330,500,0,0,0,0,0
"1331",1331,500,0,0,0,0,0
"1332",1332,500,0,0,0,0,0
"1333",1333,500,0,1,0,0.6,1
"1334",1334,500,0,1,0,0.7,1
"1335",1335,500,0,1,0,0.6,1
"1336",1336,500,0,1,0,0.5,1
"1337",1337,500,0,1,0,0.3,1
"1338",1338,500,0,1,0,0.8,1
"1339",1339,500,0,1,0,0.5,1
"1340",1340,500,0,1,0,0.5,1
"1341",1341,500,0,1,0,0.6,1
"1342",1342,500,0,1,0,0.5,1
"1343",1343,500,0,1,0,0.6,1
"1344",1344,500,0,1,0,0.5,1
"1345",1345,500,0,1,0,0.5,1
"1346",1346,500,0,1,0,0.3,1
"1347",1347,500,0,1,0,0.5,1
"1348",1348,500,0,1,0,0.9,1
"1349",1349,500,0,1,0,0.6,1
"1350",1350,500,0,1,0,0.7,1
"1351",1351,500,0,1,0,0.3,1
"1352",1352,500,0,1,0,0.9,1
"1353",1353,500,0,1,0,0.5,1
"1354",1354,500,0,1,0,0.9,1
"1355",1355,500,0,1,0,0.7,1
"1356",1356,500,0,1,0,0.7,1
"1357",1357,500,0,1,0,0.6,1
"1358",1358,500,0,1,0,0.9,1
"1359",1359,500,0,1,0,0.6,1
"1360",1360,500,0,1,0,0.8,1
"1361",1361,500,0,1,0,0.7,1
"1362",1362,500,0,1,0,0.6,1
"1363",1363,500,0,1,0,0.7,1
"1364",1364,500,0,1,0,0.8,1
"1365",1365,500,0,1,0,0.7,1
"1366",1366,500,0,1,0,0.8,1
"1367",1367,500,0,1,0,0.3,1
"1368",1368,500,0,1,0,0.8,1
"1369",1369,500,1,0,0.7,0.8,1
"1370",1370,500,1,0,0.8,0.8,1
"1371",1371,500,1,0,0.8,0.8,1
"1372",1372,500,1,0,0.8,0.8,1
"1373",1373,500,1,0,0.5,0.8,1
"1374",1374,500,1,0,0.5,0.8,1
"1375",1375,500,1,0,0.3,0.8,1
"1376",1376,500,1,0,0.6,0.8,1
"1377",1377,500,1,0,0.9,0.8,1
"1378",1378,500,1,0,0.5,0.8,1
"1379",1379,500,1,0,0.6,0.8,1
"1380",1380,500,1,0,0.5,0.8,1
"1381",1381,500,1,0,0.3,0.8,1
"1382",1382,500,1,0,0.3,0.8,1
"1383",1383,500,1,0,0.8,0.8,1
"1384",1384,500,1,0,0.6,0.8,1
"1385",1385,500,1,0,0.9,0.8,1
"1386",1386,500,1,0,0.5,0.8,1
"1387",1387,500,1,0,0.3,0.8,1
"1388",1388,500,1,0,0.7,0.8,1
"1389",1389,500,1,0,0.3,0.8,1
"1390",1390,500,1,0,0.9,0.8,1
"1391",1391,500,1,0,0.6,0.8,1
"1392",1392,500,1,0,0.9,0.8,1
"1393",1393,500,1,0,0.6,0.8,1
"1394",1394,500,1,0,0.7,0.8,1
